v_i,m_i,rho_i,rho_t,Y,g,d_i,theta,P80,R95
7129.96203228225,397140049260.15204,4.997001958531338,2.2384495554833634,6514686.1764432695,4.98444332210474,1173.2328772559326,39.17391252261839,33.421451708866684,365.02051189307156
7184.4814285732045,725404784948.1079,5.586623660017514,2.9051562785052107,692505.5445387571,13.19299967465544,5739.78282453217,62.772239323098226,31.244704030143,386.35005835893065
4473.408406122722,376273275413.4319,2.699145747413205,2.8840680484262915,6245355107.560606,16.31939487193737,2590.0122139128603,69.20005985138914,80.15456417006415,178.787808100821
8643.239808386033,578745220373.8079,5.013776634119104,2.136332858727884,6024041.575428559,10.024715696822607,4020.8339660243873,27.842317292746888,32.10913374750902,307.269899842539
8615.650977627538,710499786148.9082,4.004466567221624,2.517104741232176,309447.6112791259,2.704400462785743,1302.9866063673885,55.811084245168786,30.0,365.2375075391915
11627.385786705598,195375801930.96722,7.554329723912406,1.9335431396035982,430744699.1806954,12.310229957593833,2057.651856348147,61.600494532814814,43.85496448201777,223.58039308662464
5165.277864325562,944241542001.0631,7.570487902581648,2.5059534370680367,361899164.87779516,1.4785699073144916,3607.191965328759,35.024456717050015,52.34979298033322,297.17255516963314
5228.684635889775,356173415262.63837,2.7902409812645663,2.5201637524602285,1603881.5021375665,16.35201345870693,3670.8685002425136,76.21963537310704,30.0,258.08502001566575
13772.595005749095,419375337702.1572,5.530850615599379,2.1025936778368037,4048640.8673227197,15.242727267827972,7998.224540471936,77.70068248285523,33.08351576417158,301.59565947226656
3657.496414426641,698514669353.4528,5.648142719311357,2.0189355924811796,11887608.325465819,8.071563595748508,2690.0174062386413,44.07095129072547,38.53719484265347,331.0928969905383
17377.976695726462,608785480602.6747,5.1564780164771165,3.459148927963364,2180218.4416555283,5.4184503771160415,684.1788824486448,15.319992425774073,33.33246884108923,335.50315754107385
23626.704583633615,440120396819.3423,2.3081431019684704,2.5742470221975076,2782521.5778637216,14.205611352541261,4198.506757307281,74.32780426357337,30.0,327.3019700261396
10956.492730777267,649742390558.7511,5.751099572465602,2.624153263154632,1018478721.8080201,11.365835688268547,2581.3876484345355,46.60820966012,59.257842627223035,224.91485345335437
22577.08017219158,902828404743.737,6.694054352007301,1.5155881807361238,574451048.0696658,2.9445886404648274,7023.435503725538,19.717899269209646,54.686372532072134,260.49075465902877
2908.756482583679,800283816361.8019,3.743969220045346,1.8636815632709003,290499948.57896686,15.19578211306071,1690.2824174038356,61.24680864028729,47.711721905309716,249.70441536749536
1552.4618707032919,824259185695.7637,4.844586062637022,2.2132439236400456,271561240.71695584,6.712804679291544,6846.748019784056,58.100752826382625,61.05307497891287,231.33116030327076
18173.537499089078,258409150158.9044,2.2561316512703065,3.4319614850375375,40682689.24327662,17.8822574769522,5311.982613653353,19.79008145196351,38.17775546782742,261.55208472611326
19145.028538046667,419403929894.28827,7.54947662466568,1.8504834685741152,5683376.010679693,16.59789388257645,1512.035781253534,29.239880338250156,31.418288548702584,277.6319833187639
21154.926903660908,553819587834.9176,2.2119960456200802,2.106579422653735,400612713.3295063,5.552472942995735,3247.92481532412,70.49829192489989,37.21553280717638,281.6995002921778
1892.0331207995448,44191774970.66377,2.854451193343606,3.4803139875699585,381802.4295781936,5.142312090440042,3944.5358354395544,77.87096615155569,30.0,385.29162665205416
19534.222846442346,769792410585.1442,3.4401100927002273,2.4622172846717922,507402.4104465921,7.987895672931242,4179.174465660181,38.367644901804766,30.0,319.27903580110166
9725.198953516254,323464100951.6645,6.867636554683142,2.1368155509404527,427883.9927588806,16.09943919038072,3182.7883396232164,19.421035730769276,30.0,286.81908768785473
7931.772000713866,282596795444.9362,6.054263483265307,2.76871784097364,460882543.2449429,2.656548560011256,4681.176213845663,34.638606649821696,59.18659519501052,276.273208475127
4739.086072910774,259292750064.13702,1.5455938470201664,2.4926045690328875,90720288.32571888,6.355218271819962,5736.763113824095,45.5332108221236,34.6931273600059,265.3184279965021
24902.386000011913,283379982040.799,2.6931500565361683,3.414898183282916,17815659.21893866,13.199203481134653,4054.4085886986936,31.02967488455344,34.63239848347351,306.89011826236896
2059.757938312159,338015494143.00006,6.375982664747362,1.6663900959840905,24052305.26465897,0.7181365984159754,4823.440524088587,52.79101783171643,48.30992494027682,303.7514651289479
20761.696357895988,604824953251.6011,4.124924191505281,3.0810958410353226,1373398712.2756405,1.1652080841401158,6878.166693905764,10.554647336120336,49.20987154523319,278.7576332039287
16167.613669517925,583565738334.7412,1.67038796103719,2.05817275692597,405881.1617969377,15.25531339797201,3987.0369554941603,67.15334922321159,30.0,382.7399888712976
18509.470884415747,255712497890.12177,7.765459709080161,3.113338661980463,8245583.647015207,10.470740485166994,3336.2308113611957,69.12593184817322,31.68672132709598,330.50158652326047
17937.069438084014,206425070148.93094,2.4830139341136537,3.1954406811657328,632165844.5114386,11.17416640264141,1989.5296150261581,64.8453568844318,42.74586268274172,257.4414056242455
21531.64488429297,826358363713.1667,4.818033160304379,3.198445716046797,194624205.57340494,5.014836189473292,1059.6055314674618,31.24042682277653,41.68400875242537,310.05944737832334
5002.905711474653,92724244953.02885,3.114054634691482,3.233391397776844,14987652.234106068,10.65908180615444,2345.134013551201,54.26603142418388,35.94901838535286,288.3990204730099
520.2031124497918,512823328378.08624,6.293550581464838,2.936255013566181,1323445.4590589115,10.92286339522952,3255.247519667366,35.56505737591368,33.15515700537516,301.87514816146546
15163.94798156002,520561353628.4019,6.548719643807372,1.7848082934297205,5397666733.363311,8.304739479614819,6116.418963243902,37.24922308301628,62.756320465445846,211.71410522484575
9169.536663421683,574137232674.8148,4.081932622911805,1.6038051869975538,10954607.316777322,19.290244004146263,1747.2560200269133,59.63701850322869,33.630255214000556,263.7781863621048
3532.7896123698733,885650230257.0198,5.779922539483707,2.181530487561716,2450050406.698443,1.0328171015802177,5620.1471069427425,69.04784479592718,69.1736193123399,247.20068882205115
5060.399475553852,623914316180.8275,7.408978299552156,2.4901397172221547,774733615.2514111,8.327814482922069,641.4808663967215,68.16941457217887,52.38131469997588,239.27937847910906
8627.85815525096,973633792614.2571,6.796259270201941,2.1052418014791052,2030720556.2794683,17.156858735200192,1275.5459487301825,26.176130384914178,64.98583442518499,194.74911125615256
2220.717586724229,871353211995.6442,4.1968351646919455,2.984413867851192,121509.42652957646,4.165082017727019,2617.365125321402,56.062011583270966,30.0,385.67861613880603
1894.373452147046,214741044746.95206,4.369594350328146,2.9448869555358494,24375702.45061216,18.70319968825645,3763.8774890248533,28.694864768812607,44.32890502645997,234.5134232664798
22942.643243394883,241184069041.99094,7.264708781175634,3.4438490022274886,1982298.8731329404,8.538541852393355,1455.61797196256,53.990848323232036,35.80119021647505,338.75139467000565
8146.517359165557,344774791141.03467,1.723423202771229,2.3011461809988187,2344805.2408909798,3.174149544144264,905.1272000669338,35.704339029373344,30.176171962868036,329.887043591087
24564.65208810283,391515023565.7162,1.6482752200398714,3.071455321619527,2234609.3501205207,1.9073367729727093,4530.945451507196,65.29710967014717,31.599254047401207,373.637448543797
24126.9917040948,552995567312.5752,2.8376697201726437,2.9823999414806135,8842363.396499623,6.575038165439407,3301.7835784975005,75.62277922091853,32.04430547393232,321.9897754121134
3992.996417014288,232513400383.70593,6.879540690454734,3.4774990344845875,11311575.03585236,18.3984925393288,3332.9797124605443,30.298677961363737,36.31895606923853,260.1038315690956
18015.645420956676,222345958768.58456,2.495885719511805,3.0472305024187296,147979392.72544226,18.784957465030207,2470.494048646766,70.81700282147057,39.721877278193126,259.4951383612479
15219.719783613195,381390575978.1222,3.354315352164292,2.067149061404124,3175577.8332451344,11.28712639657931,2976.26779603668,61.80003829247318,31.00520027178557,340.4849721682799
17420.853291076262,672023441189.6388,5.588946485911142,1.5305447982554679,2311456.5313889277,2.407896801971622,1480.7560251026632,49.62162305506722,32.71355355783515,346.9769068916424
2856.679500354632,688125924970.5753,2.697578265398975,3.4363323089575557,6353909.331314528,9.15901975468377,2171.9648469996914,46.7478956969397,31.839921921249513,260.9323642785721
5119.721926546672,976116763923.5496,3.4702562180832275,2.932138087689494,270752493.3246993,8.384305860214264,4342.760610265303,32.35137937549986,44.20035714469444,269.3378705554161
2377.6472055465965,202416231506.38013,4.534932726300749,3.1252132558716967,100197.26753752213,4.65980595099071,4183.111880867006,24.229954434350496,30.0,317.6658638022689
15301.288027818244,392859758997.82886,2.982710344491598,3.0864883088575046,542799933.940735,1.5668450563507976,7248.360043687751,15.837034725664463,51.039778897858874,309.4081220580317
24671.48135830273,964677533261.5625,7.950688945856565,2.971522179986338,4952719.81692699,7.662397461221293,6661.993950202236,59.871428627470046,30.0,335.3053010749
16963.621172619565,690009052656.8094,2.562399112588241,3.002948937168351,76067451.49877375,7.468509504760144,66.74041862465506,25.57088535006109,34.81652276987672,277.8720454668301
17913.657608037276,592278932543.4944,7.024591181981645,3.358916369547737,642112997.9446768,14.094394993373049,1845.8136774420573,44.67714390879139,51.128157448384826,245.12793308472095
24622.333517810388,539646511755.29553,4.555648904741675,3.328222563856947,35824145.33815793,7.914817751281762,7102.684582795433,72.28704381684724,34.755690169376784,295.8434963867368
17111.283077209006,75511304625.87642,2.339303918181225,2.258453491679966,172090240.94831046,0.31201844102533294,2524.878297306836,56.977447108893124,44.34797046708746,421.76048134489275
1484.448529397523,893373915442.1016,2.270160021556774,1.5619230472656958,3978356070.0254908,0.4493728321649033,3826.868141622638,21.846435566591538,94.5401550099198,192.09149296788266
21741.637220986642,625505589909.8922,4.751924364330559,1.5773631869921334,141036.4480786929,13.765933597832547,5403.129559307674,61.411768263983966,30.0,328.7872862574111
9434.618114280509,571667836260.6261,3.7978811145498663,2.3932767290469377,5592991.7777112555,13.232676082020175,4351.4235969177425,25.03837166683728,33.53271040798004,272.3639415119418
606.9087271105265,539500803821.49927,3.024914944234459,3.1699590598008145,4307951413.1021,3.2490300695234646,48.89508635157347,64.59366082734763,74.1155549209335,197.26980594676814
12927.237350240104,391914815406.90436,7.733104391577368,3.1952224532310436,1538682975.1021082,17.33118989158702,1660.4420890075783,15.439855203515458,52.27109535662484,191.4438467062158
23456.86752146846,254665436696.2014,4.511968314115741,2.3087791624598486,121377980.3272785,13.26932362444911,812.5129905508085,19.91964049517424,33.818906115288904,235.55274383486704
6804.601836277088,755322230012.4989,7.5372713789201295,2.1032232506959345,1401247.1974256914,3.1233976295904844,1349.4856062394886,75.3933264085968,30.0,363.65468393352154
12542.072739794578,509568008194.14435,2.5659982194213224,2.5132028888630917,4494332.400295349,5.787877645651048,1187.475855878308,29.61992008543199,36.672354171411534,324.9965022744715
4757.533750668574,33940498349.68802,2.6925294369950796,3.165086413739875,1948865561.9386091,19.474573543060774,4986.002744593999,20.544506211216856,60.74675844724968,142.87247677941846
1913.4704558277824,399095100677.6635,5.374179991125935,2.772992239354336,309996853.99032944,8.184541074798915,3258.451416219717,25.04354868723257,55.1544397868462,216.40898183494613
2473.3511944712727,928603709619.1943,3.254191677009347,1.7796116273190696,2680718.110058956,4.773604005584543,541.7447453408329,35.27698130684678,30.0,332.7013470123954
18311.767196053206,373895187646.30133,2.702096061473193,2.2244678873171155,458381.95129030733,10.506400680278452,667.5005018234291,68.63311185612987,30.0,359.7671110929618
21669.82453318265,413233594692.5658,2.115455005186522,2.610851830383076,801404304.0150448,4.150757070521076,7603.347640005025,20.676487749337205,50.01919951554007,261.478589206863
4010.8215616860316,623961499093.9126,1.9957593569965648,2.576524862574344,76054234.35370414,15.844752113641889,1246.5481402103371,11.102550019597127,40.75333448750008,208.83705300727476
7563.804911356484,801675002141.0785,6.395594505187272,3.161268040177415,6564338220.867165,15.896330573245027,2038.1824396937623,70.54940349081046,67.5691600136382,171.00052163021644
5278.221957298269,668461449243.5945,3.3340604514038077,3.3643435276813136,10775957.891441269,16.02682153572829,4598.616460451245,30.976107996041577,31.853396897397126,249.7671530780519
1157.9665346974843,850054881068.2153,7.859724496499626,1.7009261883505116,5560768.543709865,12.364524009918952,1504.9756909234893,15.384199914736046,40.47769812953417,213.13260793813902
14059.068562231098,113971473070.11125,2.6902873286143114,1.9488151806917766,2843025.236616764,13.89619561520819,1588.2598455981008,11.943669976557242,31.16683891447303,278.16157852017005
17648.093168372365,924592628726.0956,3.803903225155011,2.284313821278843,25668511.55977853,6.461996451006781,589.9753920983604,72.97041179523917,31.29142975002197,324.60050304805293
16372.998281684226,903922028489.4536,3.9369060266351674,2.0927961629020557,4108168.160526805,17.583814432443592,7846.760963078643,46.61982745233447,38.21102233049813,249.06296181050467
10007.311908905067,519149067437.0012,4.750993152789395,2.3165809899168854,232248.54342054809,2.926026146140961,4852.343741533079,52.73493992487496,30.0,364.467891365841
14097.751025527681,624742613044.9633,7.159133148366448,1.581442457230464,3636179.2943517673,5.127018349162117,4242.6543036275,53.12392548953553,32.96189404938771,351.07979162714787
2805.4330125875044,212813837388.35153,6.926006364767217,1.63202654032563,1242881.3363624997,19.854104866454165,7110.477914657025,46.55356860699501,30.0,310.0964453592974
4280.441108705769,447947990033.9509,1.5647161506146696,3.1767229558741485,1193781876.6795151,19.209914444409055,4759.457065621101,63.848289580743604,60.61827643690869,172.6349537248658
23328.968179048094,202704158216.45142,4.160157935228707,1.705163568223774,1506477.5554149605,10.177031740905475,2112.035280373851,73.42602015557688,30.0,392.6946634846611
19156.93982158747,21977656964.340572,6.881588751763783,3.148150223989499,19695084.80129658,10.007199306998924,3783.343833088685,54.87541355283812,38.17458936597395,267.6408266994788
23107.1078477166,980903087223.9844,1.5012857508736164,2.1130240036060703,231042147.077587,2.380566555149408,3825.8536367695715,69.07188981206309,39.17102148515635,289.56500963008114
22958.666970234495,259147256563.68936,4.968657219418585,2.1184467397777116,557358.1598263151,13.210017503476417,3190.6559072002015,10.673107226960724,31.092506497405775,327.5485044041893
16410.119119139647,593108715789.5264,3.1865915386658124,1.7014940562536143,45332787.25552279,0.6690975279454292,6031.507619675947,43.61317497586436,35.7787760059124,348.9853621067574
23241.846878748045,300251083287.4795,4.182995570073654,1.5265267629669974,1721609927.0307674,6.321211861933671,886.3655478654226,52.28333015379814,51.843234779957164,286.2167743926951
10709.250525520349,370622249588.81464,4.231980549212253,2.2105772168907705,83253741.23518229,8.396891489480495,1282.1260440493759,24.086208340498892,41.76729795962451,256.3724676922681
588.5979972310529,397762160820.7162,4.046403864663844,3.1707138125879664,25818570.612149835,17.885005849522805,2983.8481715164935,21.220783273794204,46.87658098777306,187.27765928500745
2032.9923382309048,335047396278.02637,7.29767579437321,3.3399109290761237,1564568108.5139408,19.370630629401017,578.6723073864448,19.53706056957877,75.58946578029227,144.11133619295407
3182.4394796699726,637400121940.1764,4.987013458301975,1.6231711122606591,5448282734.777336,19.48126103769292,7899.290376421821,29.937406035282308,96.92337427766917,158.81742811933665
2836.159602980076,960936309552.3356,7.374353704881901,1.5618161276112175,1273289028.7689776,15.98679827582815,3971.397275294598,67.63877476580878,74.01023632975573,197.17381317036205
9116.708575831455,428635221371.583,6.223825647588781,1.817601240260667,11016591.426466277,5.835442840620357,410.3482930705844,11.935413156257491,40.30871256403313,280.18948395814374
17681.134774179263,973326750727.541,3.7822804613310366,3.0325796173713915,114410384.02697396,0.9547471863715845,4867.090595674292,52.16994434016247,40.523835066945274,361.7636053998051
19870.895761712127,667797569547.5458,4.708163930068206,1.9097655320469495,42974266.73947312,8.541072421612162,6251.025573511341,14.77077062264689,34.5349455612041,277.03989641158165
14960.225221443305,607136587884.814,4.034080498334396,1.961620748788932,3285058.5422254624,5.983055541997813,3267.6528397365846,51.523741395560094,33.3593930637635,316.8648832147482
4087.686276645999,237104614695.07123,6.88573280830209,3.2778853957825786,15017603.88199593,13.121041557793978,3849.4523725234817,27.65454876555891,35.12646187806815,294.04730886277684
18823.589252630292,62921642978.67491,2.7193857778112642,3.249898077517069,1400663776.51358,7.452614223914037,5607.794020410616,21.013971955309415,57.843373231859516,224.38706740634427
9192.647018871174,851934918357.0586,7.586679834700084,2.8405784388403372,3179795.6752446005,17.820581340232618,1878.2041278019024,42.608294142740725,31.81143423339859,275.09896639307533
818.337042459008,573981489963.205,5.272759212637455,1.828027560962958,2804046979.343616,7.511958511298404,4785.334457127808,26.177443805683712,78.94862034341214,126.37928860478982
7374.4212030523595,414414448011.0195,5.476426700792546,2.262298379303144,9060383824.144306,7.591023688758166,5051.2531537463765,36.478696173533116,85.9674937812823,159.66441377017156
8599.713576453958,811967510121.1614,4.859209101637814,1.9723548123182104,3418507.0405017207,15.194418366932306,6439.102876676644,54.313547313179946,31.400285608041557,305.40932379656624
7219.015612843521,310581071996.9362,5.104227100791964,2.843691163686257,410856.6049752475,11.821036816890286,7129.662405830212,75.53609862555811,30.0,331.98491483947083
20390.818753095846,783617472347.2313,5.839890206748376,3.059862108361256,6107616283.186331,5.143004191854306,7527.696257281744,53.2474986305928,60.309697222066696,245.06261401506893
19118.196741055213,327964507441.9616,5.757729158155588,1.7842674440351112,716680.8471593332,13.549956769950391,1019.3478680617617,45.49477523546871,30.0,302.84169587272896
17541.024745109717,920881265522.9772,2.8919560776547675,3.295911665814038,719977699.2094417,11.281724576206837,6531.977966680149,48.990005993904255,42.30549514665561,216.88738329496147
3905.6244235504996,267967606489.9281,5.285861045674981,2.425651814367673,156879.93229883537,2.125985680473806,5406.691894426222,43.04650884397236,30.0,371.2531508861078
20291.930787803907,137554980020.45358,3.8050718644748764,3.0900117089898966,1506001.8048871253,9.37191357917507,2972.11775862972,49.39674519395191,30.0,374.13534122813564
17090.81106075143,698097010252.7035,5.640696987718712,1.6032752170839246,1998833.2037860604,18.37814621605529,7383.261272149035,49.9124182294816,32.603012172963915,267.1237835524277
5273.523318794101,162848090217.5177,5.0609247717414725,2.221162374038875,3063198.638201537,4.275280801635805,6882.334953471342,44.45365354216202,35.667697291555584,324.27786362026495
16378.301291897153,949363100925.9353,2.6679195691312017,1.5295618953946504,3949287965.9020166,8.321613690395555,6197.127241730341,65.1860404940818,66.46077549097245,178.02457841567534
12346.035204590185,655555456833.7537,6.275770464003735,2.936969462871299,752572.849126261,5.555198057256953,469.29975002182283,37.352172125693244,30.0,334.4949801554476
11264.076515477514,230861430423.8647,4.470587408616686,1.6589019404623704,738235.3213224871,10.761560053433861,1424.2845654880412,17.59831460576698,30.0,286.8905051202867
3247.017505073526,208819725466.49448,5.08437008985989,2.176571582052889,287325839.01401114,19.503503335776024,7347.450193006481,55.01365166026109,54.65939353706438,204.21904377346334
13198.454758206552,923875115245.3824,5.872178622011284,3.063497361277613,5775446098.560946,6.23159238912081,7858.069011401598,65.72674527812418,58.62613512733714,212.4695031519031
2948.3293198229094,607858304991.978,5.7436665304613905,2.997932956865828,8839379.751294095,16.66506248258553,2225.6589103264414,64.60124385461327,31.03609208048769,253.1241303329729
4524.207987729533,893736112936.41,6.36803733058529,2.780579240745685,733910803.5006238,16.774002647508762,2226.322165566999,27.649214558438793,54.44774353273842,180.9961562982921
3747.3846997316864,110226094620.62036,2.8438862361802633,2.8880412776827775,142948.4539148332,5.225341889646673,4886.3361283765835,55.29146767631033,30.0,351.1081127083117
23875.652837215188,925392270186.9806,2.21754301929282,2.8024626502071452,1319224153.153829,15.463502755661784,618.6916745237817,79.90113490894483,50.29406076088717,235.46844910112293
7479.184915875307,520049791944.7763,5.849667235383238,2.7825519180136604,413984904.75611156,19.763032902693126,4766.570604902367,17.319555148758358,45.78734658909473,186.43406105992685
9202.50592810219,668422247909.4342,3.0339021533269337,2.199309280082799,3041433038.4126043,19.082720260286838,7749.825830857511,46.5928714017064,72.46684761353706,198.77264528290317
8390.974854252883,372876098665.8091,2.2449316455738733,1.5563314081537112,153911622.9458835,12.134521478871095,2382.6534380336366,31.377121125271376,39.73687543331237,226.56844988101918
22507.13590686452,59141262865.50419,2.353043703261152,2.38365169963156,5089594949.468832,3.07719643620855,5944.5329056672945,65.3856268529428,54.728197677631,257.7380144717525
14292.664827704768,957972483369.3878,3.5332008053468416,1.5909193031806894,8897890.307034975,2.4308705770860692,4203.956933925805,32.73093886260131,30.944769903718193,332.977648344989
23019.417523866137,994598334510.153,7.946615812320093,2.4377347902472835,459893449.35845715,5.373079595506345,2305.6175391251986,61.350839873989514,39.371460506267674,268.1757807825137
7848.160192783441,364547484213.5942,2.5221921234660525,2.4281579534595132,424444627.77233195,12.046193734829014,3305.705193068621,21.231800866559688,55.6825053567404,208.50226069514292
3313.4495235827494,943867985884.0499,3.440487654940041,1.8574430745276385,2203125.8357737395,7.755200281465577,4413.144688513695,14.68772244419776,34.526524720719024,293.42078179736933
14127.352091742277,167727123235.27325,7.484771987233929,3.068523260738372,4007722986.3136573,13.995467638659868,6095.110836007193,17.287163159701166,66.87377000521667,211.04409729550392
8965.656298855429,154685294974.1259,7.7615024104152175,2.9084186838208623,786835518.2632083,15.76617888543927,4330.952005146012,28.220426975467223,73.66285721459364,191.7229792490986
20146.717420523335,73112766897.33147,2.987481847484867,2.6190790814018885,2146638517.0487783,3.649411687865923,7401.870885709248,69.46599976467013,54.40615788282552,259.4210841020906
22045.873518335637,391270016314.74316,7.222942530829274,3.3518171602433746,6500623.357567942,18.110617493245595,944.42017429406,20.530364731322205,32.15938359764585,289.6262558812016
12078.051017223259,52303197879.34899,2.4029666393995885,2.0743742264204217,1607955099.962506,1.2584320364979313,7662.004433886179,12.337333459682613,58.994265113545346,270.6181461285488
24298.296090094955,394657794955.70715,6.449986673453352,2.024064442929987,3757355.635156518,5.335317220530243,4409.704800551004,69.7422581469589,30.0,323.58209301329805
14048.818655437944,138391290259.23956,1.584553044207915,1.866871631104778,6637510941.595552,16.305261355089314,3140.6038322733684,36.24175797020668,64.4206866343387,176.89703412857992
7137.549637964656,730528065045.1617,4.14302759006624,2.5888795755634,131745.46717254928,3.7154577488748393,617.6480032161755,51.211378341857824,30.0,429.9567627530568
12479.900125934726,833362815973.7587,3.107678843663023,1.910714365397161,124720469.4173212,4.4417456120761605,2377.023262584313,15.865897760986932,43.41818406386466,290.04890767826856
1414.1021638717261,687815739980.8602,6.076052092034297,3.2377911568032363,364080.61552811344,19.514344425401177,3509.0968315083037,73.51411805196409,30.317934018413624,334.05802006549925
20198.028426445155,200494951942.00345,1.6043648538087005,2.1086195409676076,392342962.1505057,18.251668537923894,7497.163023779457,45.31101716270928,41.051096259548686,263.75351729092114
2985.158745933313,766848426059.7628,4.521861089334965,2.481862020472121,6583267.743960043,16.264548794567016,6053.838405804354,16.269871262309636,37.94898742448311,264.9755541106091
8064.337968323622,249500947533.07794,6.028738660842079,2.559021529860325,2255292975.0649815,3.5173316450800898,481.7690925402626,54.3667873991444,60.44570504644406,244.7804022159793
14350.255401621112,759488837479.9304,1.803581676126189,2.1152930948709967,2309471219.8394403,5.140008259164089,2629.8686712154063,35.589600060434854,58.64407644404959,217.40446183874366
1552.8905783490222,567398007498.8159,7.33310118384482,2.976839242139376,6925471.8370500645,4.741595789228864,3936.5442132223097,34.73849368458562,34.92173263888659,286.44672294583216
2443.264029945482,366713149578.6934,3.847783148076918,2.884145872467513,1121783078.9793494,3.823030559612632,6802.180526015325,38.5753013319555,63.15863403518622,199.6962089962733
17554.850761518814,83493294523.67967,2.5742279095745766,3.021622056442489,254498007.06791914,19.41040786539288,6213.655629473477,45.568632807991456,44.75118705057986,267.04582139165717
2258.538779988834,827509682297.516,2.9655192241979953,2.711840939581988,13577963.699780982,3.362262029010916,1736.9403597431378,53.35281758998437,38.24198680425795,322.4968875978521
12188.530223060725,939652981145.3046,3.7028885370730107,2.4203645845197554,5202142.204237278,14.946927823719847,413.1719142857335,20.248901852683396,30.0,285.1171922290588
8798.043018808385,665918114082.8575,2.789438161844899,2.3978341930850324,1125964.3944265917,1.0677445912175252,1067.679406971683,62.80564076019582,30.0,396.51242289712957
6087.9454949322035,964541602151.8721,4.818761900448819,2.933069123236931,207034.28187611737,10.898937391047308,4031.284542084759,11.900042415098861,30.05479108038645,326.96954486720415
5125.0829976598025,934111484931.572,5.6140562872458135,2.254070482111032,38618628.21612516,1.4634561346025636,728.1220684856576,58.94210003823776,35.261433827799756,338.87738259094044
19203.576696448195,194609206195.35284,4.317295707741611,2.374519562224372,50142119.24641418,1.281982975058301,2005.5645273304817,22.830823573657813,33.45602676266743,330.2205499105845
23812.78373218192,731212617385.8649,4.275708974318295,1.8273422384440687,16599434.47342052,4.643138251996985,6572.568121504066,41.27768352447169,31.520877133002703,348.0293089366445
3934.4036839816276,349305470132.8751,6.581046875896567,2.8592609126427604,5662209036.891636,18.515787692309406,3221.605273528916,49.308575688137104,74.75886688425497,173.98714448500198
24012.18986976611,487517873048.26544,3.4566086342262534,1.6538494984695864,117071.33918942504,12.794661837468158,7969.210491266177,55.31658769411457,30.0,310.1068846184607
15071.681335140041,156966274183.4146,5.547997420397073,3.4810243217609633,1784533889.3699415,13.045460005208865,6050.302204131815,65.37247764278945,54.3606935434334,206.69331028401788
16220.679931399798,974779453278.2245,7.303990302782571,1.7874751543392313,1009502119.6438048,5.988230964575195,2126.6969655255775,46.13375578953743,53.95292581023773,247.45024884545353
17893.196264493257,726137656939.0254,2.939843373124079,2.2659567922368526,621959307.4047401,14.486148657604828,70.48703809340344,71.60890062735626,37.287409335144936,258.607857479197
17750.912813687235,266909042722.65848,5.529354745158972,1.9755612657965627,42128554.876257025,13.646972295708904,4222.38772628624,76.85357671128712,39.846102005862996,252.5918763673222
20585.372150549363,371472318696.3433,7.661816570356097,2.0813162519676833,894904.9102973279,9.260624529606714,5649.787647895667,78.32328019432701,30.0,314.6676032829871
12344.981958018587,422483504345.8576,4.943669157210454,2.144906498608129,2062513708.9597392,13.667977826638426,3762.7675358172132,32.36930303875597,68.70737204616248,159.76016817826945
13567.285394110177,747533976610.1161,7.849835204031346,2.936673278108758,528412731.4020133,17.349352021114523,7252.972237241773,12.252192631519272,57.33915052746532,225.77927035822086
8433.76156035369,925697341072.3177,3.515299287201177,1.8534985463088978,1459170603.974341,19.209594825204995,6145.927907474319,60.105773907277324,64.75955935973724,211.47105317901102
3078.8110476863676,321440811544.43866,5.167910302330288,2.02771308435868,1509864.1255003812,19.93204838504659,4166.950290642425,27.632838869000054,30.32007111345716,300.7387045622652
16783.684677692367,472500615780.3313,3.5217323828061935,1.7024121805408883,59139134.65983403,9.791827537957662,161.20206958229133,63.73805596522121,32.613293459623726,317.524885350833
1323.4442450631477,593207979627.1283,1.5241762629381042,2.1629199974281534,12017003.69681597,0.7034253349998787,2712.592803883895,10.350038186556516,44.25169662681136,301.8044017170341
7253.058751542523,393344599056.3232,7.982502652896779,3.382483486721044,157890927.59706476,4.622104111586699,3960.321011747334,64.40282417139049,42.979030792240835,314.3849383865488
2808.6316789294565,504181819184.3619,3.0603904422422974,2.2602179653666745,579480021.6582268,3.977136330492735,2009.3723878817989,14.910084680106777,58.62138229792926,194.48120576260123
5172.815354406593,105708523312.47298,7.825162904038756,3.0546766080930654,738884.9866063314,6.045748064242853,6702.838852056387,71.55429224575391,30.0,306.26982865743037
16148.90736598583,167675220045.77835,5.744713373206325,2.423407876000188,741636.6108264613,7.24201814083224,3401.5245485734745,55.59185893157325,30.0,332.83497039062496
15897.677440020496,401101856118.8877,7.375568458165723,2.399199368624063,165209.2576286976,13.390111511064047,1638.365975919395,21.319850649338704,30.0,318.3198883704679
10815.845368394946,914939096831.5406,7.786817855848614,3.1479418880068293,610836.7976295614,10.537494737699529,6235.0041689157715,45.547535910323525,36.89119253184191,295.94281814264457
2709.2134239925335,349358696386.5878,5.190889841222889,1.553638907147549,1588057.2255457146,13.012404442994905,4870.187411798159,45.36409589293322,30.0,269.67379347842717
11117.660953255505,249793558812.20502,7.997993737958178,3.2297729984189596,230458.58737667106,19.438198933411442,1584.6567902777276,71.53270066782363,30.0,312.1982150072872
